Name	Entity	AD site	Last seen	Device type	Device manufacturer	Device model	Device product version	CPU model	CPU frequency [Mhz]	Number of CPUs	Total RAM [bytes]	Total drive capacity [bytes]	OS version and architecture	Last logon time	Number of hard resets	Number of days since last system update	System drive free space [bytes]	Total drive free space [bytes]	Total non-system drive free space [bytes]	Last system update	Last system boot time	OS build	Group name	Number of cores
NYC-TACT-L091	New York	VirginiaVPN	09.03.2020 22:47:14	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	12884901888	254568386560	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 12:36:30	1	311	128866639872	128866639872	0	03.05.2019 22:27:40	06.03.2020 09:14:19	16299.1654.0.0	TBG_DOMAIN	2
MUM-PEQG-L083	Mumbai	Mumbai	10.03.2020 05:13:17	laptop	Lenovo	20JTS0HA06	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	09.03.2020 23:58:47	1	311	45696045056	45696045056	0	04.05.2019 04:59:40	09.03.2020 23:57:23	7601.24411.0.0	TBG_DOMAIN	2
NYC-PWM-L076	New York	CarlstadtVPN	09.03.2020 01:10:19	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509314682880	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 01:07:27	3	311	397937020928	397937020928	0	03.05.2019 22:29:37	09.03.2020 00:52:36	16299.1654.0.0	TBG_DOMAIN	4
NYC-REAL-L616	New York	CarlstadtVPN	09.03.2020 20:09:52	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 11:28:25	2	311	361538543616	361538543616	0	03.05.2019 22:29:14	05.03.2020 11:26:13	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L187	New York	NewYork	10.03.2020 05:13:57	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:21:07	2	311	269541081088	269541081088	0	03.05.2019 22:31:50	09.03.2020 08:18:29	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-WS108	New York	NewYork	05.03.2020 17:14:56	desktop	HP	HP Z620 Workstation	-	Intel Xeon CPU E5-2630 v2 @ 2.60GHz	2601	1	34359738368	509853650944	Windows 10 Enterprise 1709 (64 bits)	-	1	311	371760386048	371760386048	0	03.05.2019 22:34:56	05.03.2020 12:56:37	16299.1625.0.0	TBG_DOMAIN	6
LDN-REAL-L474	London	SloughVPN	09.03.2020 18:20:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509853650944	Windows 10 Enterprise 1709 (64 bits)	07.03.2020 05:07:18	1	315	343791091712	343791091712	0	29.04.2019 17:28:46	07.03.2020 05:06:11	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L1078	New York	CarlstadtVPN	09.03.2020 18:39:11	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	509853650944	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:59:48	1	315	255459500032	255459500032	0	29.04.2019 14:30:22	09.03.2020 09:52:52	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L1066	New York	NewYork	05.03.2020 10:27:57	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 10:04:16	1	315	331943223296	331943223296	0	29.04.2019 14:30:27	05.03.2020 10:02:29	16299.1625.0.0	TBG_DOMAIN	4
MUM-PEQG-L086	Mumbai	SingaporeVPN	10.03.2020 04:13:59	laptop	Lenovo	20JTS0HA06	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional (64 bits)	09.03.2020 13:12:55	3	317	144163872768	144163872768	0	27.04.2019 05:00:50	10.03.2020 04:12:43	7601.24411.0.0	TBG_DOMAIN	2
LDN-REAL-L479	London	NewYork	09.03.2020 10:32:26	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:57:54	2	317	367859138560	367859138560	0	27.04.2019 17:30:33	09.03.2020 08:57:10	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L1084	New York	NewYork	10.03.2020 03:43:08	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	509584166912	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 10:08:13	1	317	360837419008	360837419008	0	27.04.2019 06:34:28	04.03.2020 09:10:12	16299.1625.0.0	TBG_DOMAIN	4
LDN-REAL-L443	London	London	09.03.2020 17:21:15	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 14:42:56	1	318	387726757888	387726757888	0	27.04.2019 01:31:49	06.03.2020 14:41:58	16299.1268.0.0	TBG_DOMAIN	4
NYC-FING-L462	New York	NewYork	09.03.2020 15:12:46	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:21:31	1	319	395194138624	395194138624	0	25.04.2019 17:38:04	09.03.2020 09:20:30	16299.1654.0.0	TBG_DOMAIN	4
LDN-REAL-L618	London	London	09.03.2020 10:02:05	laptop	Lenovo	20JTS0HD03	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 05:07:12	1	319	390143643648	390143643648	0	25.04.2019 13:30:12	09.03.2020 05:00:15	16299.1654.0.0	TBG_DOMAIN	2
NYC-PWM-L111	New York	NewYork	09.03.2020 19:12:35	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 17:37:34	1	319	375641219072	375641219072	0	25.04.2019 17:42:33	09.03.2020 17:15:12	16299.1625.0.0	TBG_DOMAIN	4
NYC-REAL-L780	New York	CarlstadtVPN	09.03.2020 22:08:28	laptop	Lenovo	20FAS2F300	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	255715176448	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:34:54	1	322	128917381120	128917381120	0	22.04.2019 18:32:23	09.03.2020 09:31:10	16299.1625.0.0	TBG_DOMAIN	2
NYC-TACT-L139	New York	NewYork	10.03.2020 05:14:07	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 12:21:02	1	327	401970937856	401970937856	0	17.04.2019 18:19:51	09.03.2020 12:17:11	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-L852	New York	NewYork	09.03.2020 19:10:00	laptop	Lenovo	20FAS2F200	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	511764852736	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 17:57:36	1	327	439649021952	439649021952	0	17.04.2019 17:32:40	08.03.2020 17:38:16	16299.1654.0.0	TBG_DOMAIN	2
NYC-PEQG-L740	New York	CarlstadtVPN	09.03.2020 22:11:08	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 21:49:57	2	327	349496897536	349496897536	0	17.04.2019 18:29:05	09.03.2020 21:43:29	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L283	New York	NewYork	09.03.2020 20:30:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 12:13:27	1	328	358885834752	358885834752	0	16.04.2019 17:20:40	08.03.2020 12:10:38	16299.1654.0.0	TBG_DOMAIN	4
NYC-TACT-L113	New York	NewYork	09.03.2020 20:06:55	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:50:50	1	333	392031113216	392031113216	0	11.04.2019 14:17:04	09.03.2020 20:06:11	16299.1625.0.0	TBG_DOMAIN	4
NYC-HUMN-L126	New York	NewYork	10.03.2020 05:13:42	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 14:30:57	2	333	431575314432	431575314432	0	11.04.2019 18:48:07	09.03.2020 14:22:05	16299.1654.0.0	TBG_DOMAIN	4
NYC-REAL-L775	New York	VirginiaVPN	09.03.2020 23:44:35	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 22:04:46	1	333	399785328640	399785328640	0	11.04.2019 18:44:23	09.03.2020 22:03:35	16299.1654.0.0	TBG_DOMAIN	4
GUR-BXII-L217	Gurgaon	Gurgaon	09.03.2020 08:39:49	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 03:56:21	1	335	356565839872	356565839872	0	09.04.2019 22:50:18	09.03.2020 03:51:49	16299.1654.0.0	TBG_DOMAIN	4
GUR-BXII-L218	Gurgaon	SingaporeVPN	09.03.2020 13:39:42	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 12:52:05	2	340	384844660736	384844660736	0	04.04.2019 17:29:54	09.03.2020 12:44:37	16299.1654.0.0	TBG_DOMAIN	4
NYC-BISG-L027	New York	VirginiaVPN	10.03.2020 05:13:47	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 12:39:47	2	346	356056080384	356056080384	0	29.03.2019 15:48:29	09.03.2020 12:37:06	16299.1654.0.0	TBG_DOMAIN	4
NYC-TACT-L111	New York	NewYork	09.03.2020 19:10:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 12:51:54	1	347	404541145088	404541145088	0	28.03.2019 14:36:45	08.03.2020 12:47:30	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L200	New York	VirginiaVPN	09.03.2020 09:47:33	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511017271296	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:28:48	1	347	64437903360	64437903360	0	28.03.2019 12:30:29	09.03.2020 09:22:42	16299.1654.0.0	TBG_DOMAIN	4
NYC-CHAR-L004	New York	NewYork	09.03.2020 20:28:20	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	02.03.2020 16:50:23	1	350	437563080704	437563080704	0	25.03.2019 15:36:04	05.03.2020 23:52:12	16299.1654.0.0	TBG_DOMAIN	4
NYC-REAL-L769	New York	NewYork	09.03.2020 21:20:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 18:38:10	1	354	399240536064	399240536064	0	21.03.2019 15:37:07	09.03.2020 18:35:13	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L440	New York	CarlstadtVPN	10.03.2020 01:37:08	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 13:25:10	1	359	377532571648	377532571648	0	16.03.2019 15:00:13	09.03.2020 13:21:44	16299.1654.0.0	TBG_DOMAIN	4
LDN-GSO-L047	London	London	10.03.2020 05:14:36	laptop	Lenovo	20FAS2F308	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	8589934592	255242321920	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 05:28:45	3	362	106990223360	106990223360	0	13.03.2019 15:47:51	09.03.2020 05:27:30	16299.1654.0.0	TBG_DOMAIN	2
NYC-TEMP-L025	New York	NewYork	06.03.2020 17:00:44	laptop	Lenovo	20AMS4E600	ThinkPad X240	Intel Core i7-4600U CPU @ 2.10GHz	2694	1	8589934592	179700756480	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 09:16:31	1	370	67717079040	67717079040	0	05.03.2019 13:46:18	06.03.2020 09:11:19	16299.1625.0.0	TBG_DOMAIN	2
NYC-PODS-L007	New York	NewYork	09.03.2020 20:35:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	34359738368	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 13:03:33	3	374	319891816448	319891816448	0	01.03.2019 10:15:38	09.03.2020 12:59:17	16299.1654.0.0	TBG_DOMAIN	4
NYC-TACT-L110	New York	NewYork	09.03.2020 09:43:20	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:04:23	1	374	320319193088	320319193088	0	01.03.2019 14:12:54	09.03.2020 09:01:35	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L263	New York	VirginiaVPN	09.03.2020 22:28:45	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 18:45:52	3	375	407320948736	407320948736	0	28.02.2019 16:59:11	09.03.2020 18:38:59	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L413	New York	NewYork	09.03.2020 21:14:19	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 13:16:36	1	376	412354256896	412354256896	0	27.02.2019 20:14:29	09.03.2020 13:15:13	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L262	New York	NewYork	09.03.2020 18:43:50	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 07:59:40	1	377	421167628288	421167628288	0	26.02.2019 16:31:42	09.03.2020 07:57:09	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L260	New York	NewYork	09.03.2020 19:35:53	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 15:47:18	1	381	323194007552	323194007552	0	22.02.2019 06:06:40	08.03.2020 15:46:42	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L258	New York	VirginiaVPN	10.03.2020 01:00:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 13:13:16	1	384	336769585152	336769585152	0	19.02.2019 13:56:25	08.03.2020 13:11:24	16299.1654.0.0	TBG_DOMAIN	4
NYC-BISG-L025	New York	CarlstadtVPN	10.03.2020 05:14:06	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:50:25	1	390	413680713728	413680713728	0	13.02.2019 15:23:48	09.03.2020 08:47:27	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L168	New York	CarlstadtVPN	06.03.2020 17:57:07	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511764852736	Windows 10 Enterprise 1709 (64 bits)	03.03.2020 12:37:35	1	390	376563838976	376563838976	0	13.02.2019 18:23:39	03.03.2020 12:34:00	16299.125.0.0	TBG_DOMAIN	4
NYC-FING-L404	New York	NewYork	10.03.2020 05:13:52	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:52:14	1	391	367042699264	367042699264	0	12.02.2019 15:35:38	09.03.2020 09:47:43	16299.1654.0.0	TBG_DOMAIN	4
GUR-BXII-L198	Gurgaon	Gurgaon	06.03.2020 10:41:33	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 15:36:01	3	392	351551397888	351551397888	0	11.02.2019 06:10:57	05.03.2020 15:31:35	16299.1654.0.0	TBG_DOMAIN	4
NYC-INFR-L022	New York	NewYork	06.03.2020 23:14:35	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 19:34:26	1	395	210156388352	210156388352	0	08.02.2019 18:26:31	04.03.2020 19:33:36	16299.1625.0.0	TBG_DOMAIN	4
NYC-FING-L372	New York	NewYork	09.03.2020 13:54:34	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:05:31	1	395	375551877120	375551877120	0	08.02.2019 13:10:28	09.03.2020 09:03:27	16299.1625.0.0	TBG_DOMAIN	4
NYC-FING-L400	New York	NewYork	09.03.2020 18:45:14	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	07.03.2020 12:01:03	1	404	363327963136	363327963136	0	30.01.2019 23:12:46	07.03.2020 12:00:19	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L390	New York	NewYork	09.03.2020 21:21:49	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:45:08	2	404	403843538944	403843538944	0	30.01.2019 22:10:21	09.03.2020 09:44:16	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L385	New York	NewYork	09.03.2020 17:45:38	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:03:34	1	405	367904120832	367904120832	0	29.01.2019 19:36:42	09.03.2020 07:59:16	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L371	New York	CarlstadtVPN	09.03.2020 22:40:14	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:56:52	1	406	361091739648	361091739648	0	28.01.2019 14:11:41	09.03.2020 09:48:59	16299.1625.0.0	TBG_DOMAIN	4
NYC-STPG-L077	New York	NewYork	05.03.2020 11:48:36	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 10:33:23	1	411	376888111104	376888111104	0	23.01.2019 21:27:37	05.03.2020 10:30:38	16299.1654.0.0	TBG_DOMAIN	4
HKG-UAT-L001	Hong Kong	HongKong	04.03.2020 03:07:56	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511490125824	Windows 10 Enterprise 1709 (64 bits)	29.02.2020 19:19:13	1	418	401355345920	401355345920	0	17.01.2019 01:49:00	04.03.2020 01:24:24	16299.1217.0.0	TBG_DOMAIN	4
HKG-RECP-L001	Hong Kong	HongKong	05.03.2020 21:01:13	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511490125824	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 19:04:40	1	418	439444807680	439444807680	0	17.01.2019 01:34:39	05.03.2020 19:02:23	16299.1654.0.0	TBG_DOMAIN	4
HKG-GCS-L008	Hong Kong	HongKong	10.03.2020 05:14:52	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511490125824	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 21:04:05	1	424	390087888896	390087888896	0	11.01.2019 03:30:45	05.03.2020 21:01:59	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L250	New York	NewYork	10.03.2020 05:13:31	laptop	Lenovo	20FAS2F300	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	8589934592	255715176448	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 08:53:56	1	424	79184203776	79184203776	0	10.01.2019 14:23:43	08.03.2020 08:46:53	16299.1654.0.0	TBG_DOMAIN	2
NYC-PEQG-L724	New York	NewYork	10.03.2020 02:33:44	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	10.03.2020 01:12:36	1	427	386416992256	386416992256	0	07.01.2019 22:56:02	10.03.2020 01:10:53	16299.1654.0.0	TBG_DOMAIN	4
NYC-INFR-L019	New York	CarlstadtVPN	10.03.2020 02:15:03	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	07.03.2020 15:16:07	1	432	388370288640	388370288640	0	02.01.2019 17:39:07	07.03.2020 15:10:28	16299.1625.0.0	TBG_DOMAIN	4
NYC-REAL-L741	New York	VirginiaVPN	09.03.2020 22:20:00	laptop	Lenovo	20FAS2F300	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	8589934592	255715176448	Windows 10 Enterprise 1709 (64 bits)	08.03.2020 23:19:03	3	432	98510483456	98510483456	0	02.01.2019 11:57:14	08.03.2020 23:17:22	16299.1654.0.0	TBG_DOMAIN	2
NYC-GSO-L248	New York	NewYork	09.03.2020 15:38:41	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:39:52	1	437	208182501376	208182501376	0	28.12.2018 17:29:46	09.03.2020 08:37:52	16299.1625.0.0	TBG_DOMAIN	4
LDN-REAL-L520	London	London	10.03.2020 05:13:34	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 04:42:47	1	437	356853821440	356853821440	0	28.12.2018 04:20:11	09.03.2020 04:40:44	16299.1654.0.0	TBG_DOMAIN	4
LDN-REAL-L521	London	London	10.03.2020 05:14:15	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 13:21:37	3	441	379383504896	379383504896	0	24.12.2018 04:45:42	09.03.2020 13:18:50	16299.1654.0.0	TBG_DOMAIN	4
LDN-REAL-L566	London	London	09.03.2020 16:14:42	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 06:22:05	1	444	419654541312	419654541312	0	21.12.2018 04:20:11	04.03.2020 06:12:28	16299.1654.0.0	TBG_DOMAIN	4
LDN-REAL-L555	London	London	10.03.2020 05:14:33	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 14:00:48	1	445	346109931520	346109931520	0	20.12.2018 08:30:22	09.03.2020 13:58:08	16299.1654.0.0	TBG_DOMAIN	4
NYC-PWM-L095	New York	VirginiaVPN	09.03.2020 22:59:59	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511292334080	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 17:01:05	1	448	332287750144	332287750144	0	17.12.2018 19:03:19	06.03.2020 16:32:37	16299.1654.0.0	TBG_DOMAIN	4
LDN-REAL-L572	London	London	09.03.2020 15:18:37	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 06:13:09	1	448	384746913792	384746913792	0	18.12.2018 03:23:52	09.03.2020 06:10:59	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-L817	New York	NewYork	05.03.2020 00:58:29	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	12884901888	255715176448	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 11:59:07	1	451	41801887744	41801887744	0	14.12.2018 13:19:52	04.03.2020 11:47:55	16299.1392.0.0	TBG_DOMAIN	2
NYC-GSO-L240	New York	NewYork	06.03.2020 10:28:36	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	05.03.2020 11:03:41	2	462	370363846656	370363846656	0	03.12.2018 16:55:46	05.03.2020 11:00:04	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-L819	New York	NewYork	10.03.2020 05:14:27	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:55:58	4	462	391662698496	391662698496	0	03.12.2018 20:36:40	09.03.2020 08:54:33	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L106	New York	CarlstadtVPN	09.03.2020 23:20:00	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2700	1	34359738368	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 11:28:02	1	466	376341737472	376341737472	0	29.11.2018 16:05:38	09.03.2020 18:31:59	16299.1654.0.0	TBG_DOMAIN	4
NYC-PEQG-L715	New York	CarlstadtVPN	09.03.2020 23:19:59	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 21:00:38	1	480	412504608768	412504608768	0	15.11.2018 11:54:49	09.03.2020 20:55:12	16299.1654.0.0	TBG_DOMAIN	4
